Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
2889,39306288,LERHAMN,Tables & desks,589.0,No old price,True,https://www.ikea.com/sa/en/p/lerhamn-table-and-2-chairs-light-antique-stain-white-stain-vittaryd-beige-s39306288/,No,"        Table and 2 chairs,          74x74 cm",Nike Karlsson,,75.0,74.0
2805,409051,LISTERBY,Tables & desks,695.0,No old price,True,https://www.ikea.com/sa/en/p/listerby-coffee-table-brown-00409051/,No,"        Coffee table,          140x60 cm",Henrik Preutz,,45.0,60.0
2020,10255307,FEJAN,Outdoor furniture,59.0,No old price,True,https://www.ikea.com/sa/en/p/fejan-chair-outdoor-foldable-white-10255307/,No,"        Chair, outdoor",K Hagberg/M Hagberg,42.0,89.0,44.0
845,79276388,LIXHULT,Cabinets & cupboards,409.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-white-dark-blue-s79276388/,No,"        Storage combination,          95x82 cm",Jon Karlsson,35.0,60.0,95.0
542,39291748,HYLLIS,Bookcases & shelving units,186.0,No old price,True,https://www.ikea.com/sa/en/p/hyllis-shelving-units-with-covers-transparent-s39291748/,No,"        Shelving units with covers,          180x27x74-140 cm",IKEA of Sweden,27.0,,180.0
2594,69256574,GRÖNLID,Sofas & armchairs,6000.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-5-seat-kimstad-dark-brown-s69256574/,No,"        Corner sofa, 5-seat",Francis Cayouette,98.0,104.0,322.0
2357,10322316,EKTORP,Sofas & armchairs,645.0,No old price,True,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-with-chaise-longue-nordvalla-nordvalla-dark-grey-10322316/,Yes,        Cover for 3-seat sofa,IKEA of Sweden,,,
1356,10461010,BORTBERG,Chairs,49.0,No old price,True,https://www.ikea.com/sa/en/p/bortberg-lumbar-cushion-black-10461010/,No,"        Lumbar cushion,          31x23 cm","104.610.10 The lumbar cushion helps you to sit up straight, which relieves both the spine and lower back.You easily attach the lumbar cushion to your favourite chair with the sewn-on touch-and-close fastening.Fixed cover.",,,23.0
1196,90211531,BÖRJE,Chairs,175.0,No old price,True,https://www.ikea.com/sa/en/p/boerje-chair-white-kungsvik-sand-90211531/,No,        Chair,IKEA of Sweden,55.0,100.0,44.0
1102,40429014,NORRÅKER,Café furniture,476.0,SR 595,True,https://www.ikea.com/sa/en/p/norraker-bar-table-birch-40429014/,Yes,"        Bar table,          74x74 cm",J Karlsson/N Karlsson,,102.0,74.0
2476,70292397,LANDSKRONA,Sofas & armchairs,100.0,No old price,True,https://www.ikea.com/sa/en/p/landskrona-leg-wood-70292397/,No,"        Leg,          15 cm",IKEA of Sweden,,15.0,
1511,79161486,MELLTORP / ADDE,Chairs,359.0,No old price,True,https://www.ikea.com/sa/en/p/melltorp-adde-table-and-4-chairs-white-black-s79161486/,No,"        Table and 4 chairs,          125 cm",Marcus Arvonen/Lisa Norinder,,72.0,75.0
1885,40454367,ANTILOP,Nursery furniture,20.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-cover-grey-yellow-40454367/,No,        Cover,S Edholm/L Ullenius,,,
2382,9276971,VALLENTUNA,Sofas & armchairs,1468.0,"SR 1,835",True,https://www.ikea.com/sa/en/p/vallentuna-seat-module-with-backrest-hillared-dark-grey-s09276971/,Yes,        Seat module with backrest,Fredriksson/L Löwenhielm/Hilland,93.0,84.0,113.0
2298,40344500,STOCKHOLM 2017,Sofas & armchairs,5436.0,"SR 6,795",True,https://www.ikea.com/sa/en/p/stockholm-2017-three-seat-sofa-sandbacka-dark-blue-40344500/,Yes,        Three-seat sofa,Ola Wihlborg,112.0,72.0,228.0
3473,39252756,STUVA / FRITIDS,Wardrobes,425.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s39252756/,Yes,"        Wardrobe,          60x50x128 cm",IKEA of Sweden/Ebba Strandmark,50.0,128.0,60.0
1048,30443628,GLASSVIK,Cabinets & cupboards,195.0,No old price,True,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,Yes,"        Glass door,          60x64 cm",IKEA of Sweden,,64.0,60.0
2618,20405085,LIDHULT,Sofas & armchairs,3196.0,"SR 3,995",True,https://www.ikea.com/sa/en/p/lidhult-3-seat-section-grann-bomstad-dark-brown-20405085/,No,        3-seat section,Henrik Preutz,98.0,95.0,211.0
3413,60322856,BERGHALLA,TV & media furniture,22.0,No old price,True,https://www.ikea.com/sa/en/p/berghalla-handle-grey-60322856/,Yes,"        Handle,          56 mm",H Preutz/A Fredriksson,32.0,,9.0
2754,40217069,INGATORP,Tables & desks,1445.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-extendable-table-white-40217069/,Yes,"        Extendable table,          110/155 cm",Carina Bengs,,74.0,
1957,40332682,BROMMÖ,Outdoor furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/,No,"        Lounger, outdoor",IKEA of Sweden,92.0,89.0,48.0
237,9278569,GRÖNLID,Beds,6110.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-4-seat-with-open-end-sporda-natural-s09278569/,Yes,"        Corner sofa-bed, 4-seat",Ehlén Johansson/Francis Cayouette/IKEA of Sweden,98.0,104.0,235.0
1288,50357785,UTTER,Chairs,25.0,No old price,True,https://www.ikea.com/sa/en/p/utter-childrens-stool-in-outdoor-white-50357785/,No,        Children's stool,K Hagberg/M Hagberg,,,
2295,9251961,HAVSTEN,Sofas & armchairs,2025.0,No old price,True,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s09251961/,No,"        2-seat sofa, in/outdoor,          164x94x90 cm",Andreas Fredriksson,94.0,90.0,164.0
1133,59297184,EKOLSUND,Chairs,1395.0,No old price,True,https://www.ikea.com/sa/en/p/ekolsund-recliner-gunnared-light-brown-pink-s59297184/,Yes,        Recliner,Anna Palleschitz,94.0,97.0,85.0
2407,19105714,NORSBORG,Sofas & armchairs,1020.0,"SR 1,275",True,https://www.ikea.com/sa/en/p/norsborg-cover-for-4-seat-sofa-with-chaise-longues-finnsta-finnsta-white-s19105714/,Yes,        Cover for 4-seat sofa,Ehlén Johansson,,,
2522,19289911,LIDHULT,Sofas & armchairs,2195.0,No old price,True,https://www.ikea.com/sa/en/p/lidhult-3-seat-section-gassebol-light-beige-s19289911/,Yes,        3-seat section,Henrik Preutz,98.0,95.0,211.0
163,90338403,LÖVA,Beds,55.0,No old price,True,https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/,No,        Bed canopy,A Huldén/S Dahlman,,,90.0
1578,69161552,RYDEBÄCK/BACKARYD / JANINGE,Chairs,1395.0,"SR 1,450",True,https://www.ikea.com/sa/en/p/rydebaeck-backaryd-janinge-table-and-4-chairs-white-white-s69161552/,No,"        Table and 4 chairs,          150 cm",David Wahl/IKEA of Sweden/John/Jonas/Petrus/Paul/Caroline,,75.0,78.0
252,39180566,STUVA / FÖLJA,Beds,985.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-cot-with-drawers-white-s39180566/,No,"        Cot with drawers,          60x120 cm",Ebba Strandmark,,86.0,66.0
1564,49103247,LISABO / JANINGE,Chairs,1595.0,No old price,True,https://www.ikea.com/sa/en/p/lisabo-janinge-table-and-4-chairs-ash-veneer-white-s49103247/,No,"        Table and 4 chairs,          140x78 cm",K Hagberg/M Hagberg/John/Jonas/Petrus/Paul/Caroline,,74.0,78.0
3283,50413526,HEMNES,TV & media furniture,995.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-bench-white-stain-light-brown-50413526/,Yes,"        TV bench,          148x47x57 cm",Carina Bengs,47.0,57.0,148.0
1667,40196241,ALEX,Chests of drawers & drawer units,545.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-on-castors-white-40196241/,Yes,"        Drawer unit on castors,          67x66 cm",Johanna Asshoff,48.0,66.0,67.0
930,415194,HAVSTA,Cabinets & cupboards,1295.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-grey-00415194/,Yes,"        Glass-door cabinet,          121x35x123 cm",IKEA of Sweden,35.0,123.0,121.0
3392,60443622,BESTÅ,TV & media furniture,150.0,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,No,"        Top panel,          120x42 cm",IKEA of Sweden,42.0,,120.0
1455,80418056,POÄNG,Chairs,134.0,No old price,True,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,No,        Children's armchair frame,Noboru Nakamura,56.0,68.0,47.0
1777,60305705,BUSUNGE,Children's furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,No,"        Chest of 2 drawers,          80x75 cm",Carl Öjerstam,40.0,75.0,80.0
2250,19254780,GRÖNLID,Sofas & armchairs,1795.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-inseros-white-s19254780/,Yes,        2-seat sofa,Ehlén Johansson/Francis Cayouette,98.0,104.0,177.0
3475,79180593,PAX,Wardrobes,1590.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hasvik-white-s79180593/,Yes,"        Wardrobe,          200x66x236 cm",Ehlén Johansson/IKEA of Sweden,66.0,236.0,200.0
3093,20368714,NORDVIKEN,Tables & desks,1495.0,No old price,True,https://www.ikea.com/sa/en/p/nordviken-extendable-table-black-20368714/,Yes,"        Extendable table,          152/223x95 cm",Francis Cayouette,,75.0,95.0
2103,80391716,FRÖSÖN,Outdoor furniture,14.4,SR 24,True,https://www.ikea.com/sa/en/p/froesoen-cover-for-chair-cushion-outdoor-dark-grey-80391716/,Yes,"        Cover for chair cushion,          35 cm",Eva Lilja Löwenhielm,,,
1090,29282532,BEKANT,Cabinets & cupboards,1105.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s29282532/,Yes,"        Storage unit on castors,          41x101 cm",Eva Lilja Löwenhielm,45.0,101.0,41.0
2942,49285817,EKET,Tables & desks,94.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/,Yes,"        Wall-mounted shelving unit,          35x35x35 cm",Jon Karlsson/IKEA of Sweden,35.0,35.0,35.0
3433,50323597,BILLSBRO,TV & media furniture,35.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,No,"        Handle,          320 mm",H Preutz/A Fredriksson,,,
1181,40202746,MALINDA,Chairs,25.0,SR 30,True,https://www.ikea.com/sa/en/p/malinda-chair-cushion-red-40202746/,No,"        Chair cushion,          40/35x38x7 cm",IKEA of Sweden,38.0,,
593,30236153,ORRNÄS,Bookcases & shelving units,17.0,No old price,True,https://www.ikea.com/sa/en/p/orrnaes-knob-stainless-steel-colour-stainless-steel-30236153/,No,"        Knob,          17 mm",IKEA of Sweden,30.0,,17.0
677,19221087,EKET,Bookcases & shelving units,1218.0,"SR 1,277",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/,Yes,"        Cabinet combination with feet,          140x35x212 cm",IKEA of Sweden/Jon Karlsson,35.0,212.0,140.0
41,79241940,NORRÅKER / NORRÅKER,Bar furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/,No,"        Bar table and 2 bar stools,          74 cm",J Karlsson/N Karlsson,,104.0,74.0
1871,69253146,STUVA / FRITIDS,Nursery furniture,810.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-changing-table-with-drawers-white-white-s69253146/,Yes,"        Changing table with drawers,          90x79x102 cm",Ebba Strandmark/IKEA of Sweden,79.0,102.0,90.0
2206,10424621,KNOPPARP,Sofas & armchairs,345.0,No old price,True,https://www.ikea.com/sa/en/p/knopparp-2-seat-sofa-knisa-light-grey-10424621/,Yes,        2-seat sofa,"104.246.21 KNOPPARP sofa is very durable thanks to the metal construction and strong supporting fabric.Thanks to the innovative construction, we can use less materials and foam when we make KNOPPARP sofa, while the padded cover ensures that the comfort is maintained.A sofa with small, neat dimensions which is easy to furnish with, even when space is limited. This cover is made from KNISA fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.The dope-dyeing process reduces consumption of water and dyestuff compared to traditional dyeing techniques.The cover is easy to keep clean as it is removable and can be machine washed.Easy to bring home if you choose to carry it on your own. The packaging is just over one metre in height and weighs 17 kg.10 year guarantee. Read about the terms in the guarantee brochure.This cover’s ability to resist abrasion has been tested to handle 40,000 cycles. 15,000 cycles or more is suitable for furniture used every day at home. Over 30,000 cycles means a good ability to resist abrasion.The cover has a lightfastness level of 5-6 (the ability to resist colour fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",76.0,70.0,119.0
2828,80251358,LINNMON,Tables & desks,225.0,SR 250,True,https://www.ikea.com/sa/en/p/linnmon-table-top-black-brown-80251358/,Yes,"        Table top,          200x60 cm",IKEA of Sweden,,,60.0
1684,20341003,ERIK,Chests of drawers & drawer units,395.0,No old price,True,https://www.ikea.com/sa/en/p/erik-drawer-unit-w-3-drawers-on-castors-black-20341003/,Yes,"        Drawer unit w 3 drawers on castors,          41x57 cm",IKEA of Sweden,50.0,57.0,41.0
243,99275241,STUVA / FÖLJA,Beds,1980.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-4-drawers-2-doors-white-s99275241/,No,"        Loft bed combo w 4 drawers/2 doors,          207x99x182 cm",IKEA of Sweden/Ebba Strandmark,,182.0,
1124,40472861,SKRUVSTA,Chairs,545.0,No old price,True,https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-lingbo-multicolour-40472861/,Yes,        Swivel chair,"404.728.61 Height adjustable armchair which you can swivel to the desired height.Slim lines, easy to place.You sit comfortably since the chair is adjustable in height.The safety castors have a pressure-sensitive brake mechanism that keeps the chair in place when you stand up, and releases automatically when you sit down.This product has been developed and tested for domestic use.",69.0,79.0,69.0
1830,49128969,PÅHL,Children's furniture,425.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-desk-with-add-on-unit-white-s49128969/,Yes,"        Desk with add-on unit,          128x58 cm",S Fager/J Jelinek,58.0,,128.0
1572,59161492,MÖCKELBY / NORRARYD,Chairs,4055.0,"SR 4,445",True,https://www.ikea.com/sa/en/p/moeckelby-norraryd-table-and-6-chairs-oak-black-s59161492/,No,"        Table and 6 chairs,          235x100 cm",Marcus Arvonen/Nike Karlsson,,74.0,100.0
1340,39280698,MELLTORP / NISSE,Chairs,197.0,SR 263,True,https://www.ikea.com/sa/en/p/melltorp-nisse-table-and-2-folding-chairs-white-dark-blue-lilac-s39280698/,No,"        Table and 2 folding chairs,          75 cm",Lisa Norinder,,72.0,75.0
261,70261131,GERSBY,Bookcases & shelving units,95.0,No old price,True,https://www.ikea.com/sa/en/p/gersby-bookcase-white-70261131/,No,"        Bookcase,          60x180 cm",IKEA of Sweden,24.0,180.0,60.0
3686,69330475,PAX / HOKKSUND,Wardrobes,3985.0,No old price,True,https://www.ikea.com/sa/en/p/pax-hokksund-wardrobe-combination-black-brown-high-gloss-light-beige-s69330475/,No,"        Wardrobe combination,          150x66x236 cm",IKEA of Sweden/Ehlén Johansson,66.0,236.0,150.0
2071,39265481,SJÄLLAND,Outdoor furniture,1900.0,"SR 2,375",True,https://www.ikea.com/sa/en/p/sjaelland-table-4-reclining-chairs-outdoor-dark-grey-light-grey-s39265481/,Yes,"        Table+4 reclining chairs, outdoor,          156x90 cm",David Wahl,,73.0,90.0
2460,19240062,NORSBORG,Sofas & armchairs,4220.0,"SR 5,275",True,https://www.ikea.com/sa/en/p/norsborg-corner-sofa-4-seat-edum-bright-green-metal-bright-green-s19240062/,Yes,"        Corner sofa, 4-seat",Ehlén Johansson,88.0,85.0,225.0
834,30439725,LIATORP,Cabinets & cupboards,1295.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-glass-door-cabinet-white-30439725/,No,"        Glass-door cabinet,          96x214 cm",Carina Bengs,42.0,214.0,96.0
3107,49331310,LINNMON / KRILLE,Tables & desks,385.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-krille-table-light-grey-white-s49331310/,Yes,"        Table,          120x60 cm",Francis Cayouette/IKEA of Sweden,,74.0,60.0
2760,70353734,LINNMON,Tables & desks,51.0,SR 85,True,https://www.ikea.com/sa/en/p/linnmon-table-top-beige-70353734/,Yes,"        Table top,          120x60 cm",IKEA of Sweden,,,60.0
2780,9184448,SVALNÄS,Tables & desks,620.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-s09184448/,No,"        Wall-mounted workspace combination,          86x35x176 cm",Jon Karlsson,35.0,176.0,86.0
3376,10273090,MÖLLARP,TV & media furniture,12.0,No old price,True,https://www.ikea.com/sa/en/p/moellarp-knob-black-10273090/,No,"        Knob,          14 mm",K Hagberg/M Hagberg,25.0,,
340,69281776,BILLY,Bookcases & shelving units,585.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bookcase-with-panel-glass-doors-white-s69281776/,Yes,"        Bookcase with panel/glass doors,          80x30x202 cm",Gillis Lundgren,30.0,202.0,80.0
1606,30326177,LENNART,Chests of drawers & drawer units,49.0,No old price,True,https://www.ikea.com/sa/en/p/lennart-drawer-unit-white-30326177/,No,        Drawer unit,Jon Karlsson,34.0,56.0,30.0
748,59303477,IVAR,Bookcases & shelving units,2275.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s59303477/,No,"        Shelving unit w cabinets/drawers,          344x30x226 cm",IKEA of Sweden,30.0,226.0,344.0
2752,60150176,BRÄDA,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/braeda-laptop-support-black-60150176/,Yes,"        Laptop support,          42x31 cm",Sarah Fager,31.0,9.0,42.0
480,10434187,ALGOT,Bookcases & shelving units,9.0,SR 15,True,https://www.ikea.com/sa/en/p/algot-bracket-black-10434187/,No,"        Bracket,          38 cm",Francis Cayouette,38.0,,2.0
1425,50223625,HEMNES,Chairs,395.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-bench-white-50223625/,Yes,"        Bench,          83 cm",T Christensen/K Legaard,,53.0,37.0
2628,19011777,MELLTORP,Tables & desks,199.0,SR 250,True,https://www.ikea.com/sa/en/p/melltorp-table-white-s19011777/,No,"        Table,          125x75 cm",Lisa Norinder,,74.0,75.0
1847,19252615,LANGUR,Children's furniture,235.0,No old price,True,https://www.ikea.com/sa/en/p/langur-junior-chair-white-s19252615/,No,        Junior chair,J Fritzdorf/J Feldman/J Hedberg,61.0,82.0,56.0
783,29285470,ALGOT,Bookcases & shelving units,555.0,SR 645,True,https://www.ikea.com/sa/en/p/algot-2-sections-shelves-black-s29285470/,No,"        2 sections/shelves,          127x41x180 cm",Francis Cayouette,41.0,180.0,127.0
3162,69161482,IKEA PS 2012 / JANINGE,Tables & desks,1795.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-2012-janinge-table-and-4-chairs-bamboo-white-s69161482/,No,"        Table and 4 chairs,          138 cm",Jon Karlsson/John/Jonas/Petrus/Paul/Caroline,,74.0,80.0
1601,99305177,NORDVIKEN / LEIFARNE,Chairs,2275.0,No old price,True,https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-4-chairs-black-broringe-black-s99305177/,No,"        Table and 4 chairs,          152/223x95 cm",Mia Lagerman/Francis Cayouette,,,95.0
2416,80413921,KIVIK,Sofas & armchairs,395.0,No old price,True,https://www.ikea.com/sa/en/p/kivik-cover-two-seat-sofa-orrsta-red-80413921/,Yes,        Cover two-seat sofa,Ola Wihlborg,,,
2958,90400517,EKEDALEN,Tables & desks,796.0,SR 995,True,https://www.ikea.com/sa/en/p/ekedalen-bar-table-dark-brown-90400517/,No,"        Bar table,          120x80 cm",Ehlén Johansson,,105.0,80.0
3391,30247415,BESTÅ,TV & media furniture,110.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247415/,Yes,"        Frame,          60x20x64 cm",IKEA of Sweden,20.0,64.0,60.0
2619,29285521,VIMLE,Sofas & armchairs,2945.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/,Yes,        2-seat sofa-bed section,Ehlén Johansson/IKEA of Sweden,98.0,83.0,160.0
1480,429426,HATTEFJÄLL,Chairs,150.0,No old price,True,https://www.ikea.com/sa/en/p/hattefjaell-pair-of-armrests-black-00429426/,Yes,        Pair of armrests,Monika Mulder,23.0,64.0,4.0
1793,10424353,VIMUND,Children's furniture,299.0,No old price,True,https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,Yes,        Children's desk chair,IKEA of Sweden,59.0,,62.0
2429,9289884,LIDHULT,Sofas & armchairs,1995.0,No old price,True,https://www.ikea.com/sa/en/p/lidhult-2-seat-section-lejde-grey-black-s09289884/,Yes,        2-seat section,Henrik Preutz,97.0,95.0,141.0
2607,20320128,FLEKKE,Sofas & armchairs,1495.0,No old price,True,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/,No,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,,86.0,88.0
1532,20396420,FJÄLLBERGET,Chairs,995.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellberget-conference-chair-with-castors-black-stained-ash-veneer-gunnared-dark-grey-20396420/,No,        Conference chair with castors,H Preutz/N Karlsson,71.0,,71.0
1271,90451644,LEIFARNE,Chairs,100.0,No old price,True,https://www.ikea.com/sa/en/p/leifarne-seat-shell-light-olive-green-90451644/,No,        Seat shell,Mia Lagerman,,42.0,
3646,19303498,PAX,Wardrobes,2690.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-high-gloss-white-s19303498/,Yes,"        Wardrobe,          150x60x236 cm",IKEA of Sweden/Ehlén Johansson,60.0,236.0,150.0
1127,20339420,RENBERGET,Chairs,175.0,No old price,True,https://www.ikea.com/sa/en/p/renberget-swivel-chair-bomstad-black-20339420/,No,        Swivel chair,IKEA of Sweden,65.0,,59.0
626,40310208,IVAR,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/,No,"        Bottle rack,          83x30 cm",Sarah Fager,30.0,3.0,83.0
347,79017837,BILLY,Bookcases & shelving units,370.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bookcase-white-s79017837/,Yes,"        Bookcase,          160x28x202 cm",Gillis Lundgren,28.0,202.0,160.0
1583,69251821,MÖRBYLÅNGA / VOLFGANG,Chairs,3795.0,No old price,True,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-bomstad-black-s69251821/,No,"        Table and 4 chairs,          140x85 cm",S Lanneskog/J Marnell/IKEA of Sweden,,74.0,85.0
2354,40446985,GENEVAD,Sofas & armchairs,2697.0,"SR 4,495",True,https://www.ikea.com/sa/en/p/genevad-2-seat-sofa-garlinge-dark-brown-40446985/,No,        2-seat sofa,IKEA of Sweden,108.0,95.0,172.0
1850,40348664,YPPERLIG,Children's furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/ypperlig-childrens-table-beech-dark-red-40348664/,No,"        Children's table,          74x62 cm",HAY,,51.0,62.0
979,40296311,SINDVIK,Cabinets & cupboards,125.0,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-40296311/,Yes,"        Glass door,          60x38 cm",Marcus Arvonen,,38.0,60.0
3244,20463056,RÅSHULT,Trolleys,125.0,No old price,True,https://www.ikea.com/sa/en/p/rashult-trolley-white-20463056/,No,"        Trolley,          38x28 cm",IKEA of Sweden,,65.0,28.0
1766,70228325,RESÖ,Children's furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/,No,        Children's picnic table,IKEA of Sweden,,49.0,89.0
911,19046442,LIATORP,Cabinets & cupboards,4335.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-storage-combination-with-doors-white-s19046442/,No,"        Storage combination with doors,          276x214 cm",Carina Bengs,38.0,214.0,276.0
2370,328347,SÖDERHAMN,Sofas & armchairs,375.0,No old price,True,https://www.ikea.com/sa/en/p/soederhamn-cover-for-1-seat-section-finnsta-turquoise-00328347/,Yes,        Cover for 1-seat section,Ola Wihlborg,,,
632,69248560,IVAR,Bookcases & shelving units,1085.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sec-storage-unit-w-foldable-table-pine-s69248560/,No,"        2 sec/storage unit w foldable table,          175x30-104x179 cm",IKEA of Sweden,,179.0,175.0
1501,60334722,TOBIAS,Chairs,345.0,No old price,True,https://www.ikea.com/sa/en/p/tobias-chair-blue-chrome-plated-60334722/,No,        Chair,Carl Öjerstam,56.0,82.0,55.0
445,80430204,HYLLIS,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/hyllis-cover-transparent-in-outdoor-80430204/,No,"        Cover,          60x27x140 cm",804.302.04 Suitable for both indoor and outdoor use.The cover is easy to put on and remove.Protects your things from dust.At the top of the cover there is an opening that allows air to circulate.You can also use the shelving unit with cover as a small greenhouse.,,140.0,60.0
617,70323600,BILLSBRO,Bookcases & shelving units,19.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/,No,"        Handle,          120 mm",H Preutz/A Fredriksson,,,
2536,49218267,VIMLE,Sofas & armchairs,720.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-sofa-with-open-end-gunnared-beige-s49218267/,Yes,        Cover for 3-seat sofa,Ehlén Johansson,,,
2648,49047119,LINNMON / ALEX,Tables & desks,460.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-white-s49047119/,Yes,"        Table,          120x60 cm",Johanna Asshoff/IKEA of Sweden,,74.0,60.0
1953,19217518,MASTHOLMEN,Outdoor furniture,984.0,No old price,True,https://www.ikea.com/sa/en/p/mastholmen-2-seat-conversation-set-outdoor-rattan-s19217518/,No,"        2-seat conversation set, outdoor",Nike Karlsson,,,
3080,9251824,MÖRBYLÅNGA / VOLFGANG,Tables & desks,4745.0,No old price,True,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-6-chairs-brown-bomstad-black-s09251824/,No,"        Table and 6 chairs,          220x100 cm",IKEA of Sweden/S Lanneskog/J Marnell,,74.0,100.0
1718,19248015,NORDLI,Chests of drawers & drawer units,1580.0,"SR 1,975",True,https://www.ikea.com/sa/en/p/nordli-chest-of-9-drawers-white-s19248015/,No,"        Chest of 9 drawers,          160x99 cm",Ola Wihlborg,47.0,99.0,160.0
3132,29221256,MELLTORP / TEODORES,Tables & desks,579.0,No old price,True,https://www.ikea.com/sa/en/p/melltorp-teodores-table-and-4-chairs-white-s29221256/,No,"        Table and 4 chairs,          125 cm",Lisa Norinder/David Wahl,,72.0,75.0
3465,40407922,BRIMNES,Wardrobes,645.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-wardrobe-with-3-doors-white-40407922/,No,"        Wardrobe with 3 doors,          117x190 cm",K Hagberg/M Hagberg,50.0,190.0,117.0
1869,89041709,ANTILOP,Nursery furniture,85.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-highchair-with-safety-belt-white-silver-colour-s89041709/,No,        Highchair with safety belt,IKEA of Sweden,59.0,90.0,56.0
